Time,Temp,DSC,DSC_cumsum
2631.0,223.67,0.04,268.92000000000036
2632.0,223.67,0.04,268.9600000000004
2633.0,223.67,0.04,269.0000000000004
2634.0,223.67,0.04,269.0400000000004
2635.0,223.67,0.04,269.08000000000044
2636.0,223.67,0.04,269.12000000000046
2637.0,223.67,0.04,269.1600000000005
2638.0,223.67,0.04,269.2000000000005
2639.0,223.67,0.04,269.2400000000005
2640.0,223.67,0.04,269.28000000000054
2641.0,223.67,0.04,269.32000000000056
2642.0,223.67,0.04,269.3600000000006
2643.0,223.67,0.04,269.4000000000006
2644.0,223.67,0.04,269.4400000000006
2645.0,223.67,0.04,269.48000000000064
2646.0,223.67,0.04,269.52000000000066
2647.0,223.67,0.04,269.5600000000007
2648.0,223.67,0.04,269.6000000000007
2649.0,223.67,0.04,269.6400000000007
2650.0,223.67,0.04,269.68000000000075
2651.0,223.67,0.04,269.72000000000077
2652.0,223.67,0.04,269.7600000000008
2653.0,223.67,0.04,269.8000000000008
2654.0,223.67,0.04,269.8400000000008
2655.0,223.67,0.04,269.88000000000085
2656.0,223.67,0.04,269.92000000000087
2657.0,223.67,0.04,269.9600000000009
2658.0,223.67,0.04,270.0000000000009
2659.0,223.67,0.04,270.04000000000093
2660.0,223.67,0.04,270.08000000000095
2661.0,223.67,0.04,270.12000000000097
2662.0,223.67,0.04,270.160000000001
2663.0,223.67,0.04,270.200000000001
2664.0,223.67,0.04,270.24000000000103
2665.0,223.67,0.04,270.28000000000105
2666.0,223.67,0.04,270.3200000000011
2667.0,223.67,0.04,270.3600000000011
2668.0,223.67,0.04,270.4000000000011
2669.0,223.67,0.04,270.44000000000113
2670.0,223.66,0.04,270.48000000000116
2671.0,223.67,0.04,270.5200000000012
2672.0,223.67,0.04,270.5600000000012
2673.0,223.67,0.04,270.6000000000012
2674.0,223.67,0.04,270.64000000000124
2675.0,223.67,0.04,270.68000000000126
2676.0,223.66,0.04,270.7200000000013
2677.0,223.67,0.04,270.7600000000013
2678.0,223.67,0.03,270.79000000000127
2679.0,223.66,0.03,270.82000000000124
2680.0,223.67,0.03,270.8500000000012
2681.0,223.67,0.03,270.8800000000012
2682.0,223.67,0.03,270.91000000000116
2683.0,223.67,0.03,270.94000000000113
2684.0,223.67,0.03,270.9700000000011
2685.0,223.66,0.03,271.0000000000011
2686.0,223.67,0.03,271.03000000000105
2687.0,223.66,0.03,271.060000000001
2688.0,223.66,0.03,271.090000000001
2689.0,223.66,0.04,271.130000000001
2690.0,223.66,0.04,271.17000000000104
2691.0,223.66,0.04,271.21000000000106
2692.0,223.66,0.04,271.2500000000011
2693.0,223.66,0.04,271.2900000000011
2694.0,223.66,0.04,271.3300000000011
2695.0,223.66,0.04,271.37000000000114
2696.0,223.66,0.04,271.41000000000116
2697.0,223.66,0.04,271.4500000000012
2698.0,223.66,0.04,271.4900000000012
2699.0,223.66,0.04,271.5300000000012
2700.0,223.66,0.04,271.57000000000124
2701.0,223.66,0.04,271.61000000000126
2702.0,223.65,0.04,271.6500000000013
2703.0,223.66,0.04,271.6900000000013
2704.0,223.66,0.04,271.7300000000013
2705.0,223.66,0.04,271.77000000000135
2706.0,223.66,0.03,271.8000000000013
2707.0,223.66,0.03,271.8300000000013
2708.0,223.66,0.03,271.86000000000126
2709.0,223.66,0.03,271.89000000000124
2710.0,223.66,0.03,271.9200000000012
2711.0,223.66,0.03,271.9500000000012
2712.0,223.66,0.03,271.98000000000116
2713.0,223.66,0.03,272.0100000000011
2714.0,223.66,0.03,272.0400000000011
2715.0,223.66,0.03,272.0700000000011
2716.0,223.66,0.03,272.10000000000105
2717.0,223.66,0.03,272.130000000001
2718.0,223.66,0.03,272.160000000001
2719.0,223.66,0.03,272.19000000000096
2720.0,223.66,0.03,272.22000000000094
2721.0,223.66,0.03,272.2500000000009
2722.0,223.66,0.03,272.2800000000009
2723.0,223.66,0.03,272.31000000000085
2724.0,223.66,0.03,272.3400000000008
2725.0,223.66,0.03,272.3700000000008
2726.0,223.66,0.03,272.4000000000008
2727.0,223.67,0.03,272.43000000000075
2728.0,223.66,0.03,272.4600000000007
2729.0,223.66,0.03,272.4900000000007
2730.0,223.66,0.03,272.52000000000066
2731.0,223.67,0.03,272.55000000000064
2732.0,223.67,0.03,272.5800000000006
2733.0,223.67,0.03,272.6100000000006
2734.0,223.67,0.03,272.64000000000055
2735.0,223.67,0.03,272.6700000000005
2736.0,223.67,0.03,272.7000000000005
2737.0,223.67,0.03,272.7300000000005
2738.0,223.67,0.03,272.76000000000045
2739.0,223.67,0.03,272.7900000000004
2740.0,223.67,0.03,272.8200000000004
2741.0,223.67,0.03,272.85000000000036
2742.0,223.67,0.03,272.88000000000034
2743.0,223.67,0.03,272.9100000000003
2744.0,223.67,0.03,272.9400000000003
2745.0,223.67,0.03,272.97000000000025
2746.0,223.67,0.03,273.0000000000002
2747.0,223.67,0.03,273.0300000000002
2748.0,223.66,0.03,273.0600000000002
2749.0,223.67,0.03,273.09000000000015
2750.0,223.67,0.03,273.1200000000001
2751.0,223.67,0.03,273.1500000000001
2752.0,223.67,0.03,273.18000000000006
2753.0,223.67,0.03,273.21000000000004
2754.0,223.67,0.03,273.24
2755.0,223.67,0.03,273.27
2756.0,223.67,0.03,273.29999999999995
2757.0,223.67,0.03,273.3299999999999
2758.0,223.67,0.02,273.3499999999999
2759.0,223.67,0.02,273.3699999999999
2760.0,223.67,0.02,273.3899999999999
2761.0,223.67,0.02,273.40999999999985
2762.0,223.67,0.02,273.42999999999984
2763.0,223.67,0.02,273.4499999999998
2764.0,223.67,0.02,273.4699999999998
2765.0,223.67,0.02,273.4899999999998
2766.0,223.67,0.02,273.50999999999976
2767.0,223.67,0.03,273.53999999999974
2768.0,223.67,0.03,273.5699999999997
2769.0,223.67,0.03,273.5999999999997
2770.0,223.67,0.03,273.62999999999965
2771.0,223.67,0.03,273.6599999999996
2772.0,223.67,0.03,273.6899999999996
2773.0,223.67,0.02,273.7099999999996
2774.0,223.67,0.02,273.72999999999956
2775.0,223.67,0.02,273.74999999999955
2776.0,223.67,0.02,273.7699999999995
2777.0,223.67,0.02,273.7899999999995
2778.0,223.67,0.02,273.8099999999995
2779.0,223.67,0.02,273.8299999999995
2780.0,223.67,0.02,273.84999999999945
2781.0,223.67,0.02,273.86999999999944
2782.0,223.67,0.02,273.8899999999994
2783.0,223.67,0.02,273.9099999999994
2784.0,223.67,0.02,273.9299999999994
2785.0,223.67,0.02,273.94999999999936
2786.0,223.67,0.02,273.96999999999935
2787.0,223.67,0.02,273.9899999999993
2788.0,223.67,0.02,274.0099999999993
2789.0,223.67,0.02,274.0299999999993
2790.0,223.67,0.02,274.0499999999993
2791.0,223.67,0.02,274.06999999999925
2792.0,223.67,0.02,274.08999999999924
2793.0,223.67,0.02,274.1099999999992
2794.0,223.67,0.02,274.1299999999992
2795.0,223.67,0.02,274.1499999999992
2796.0,223.67,0.02,274.16999999999916
2797.0,223.67,0.02,274.18999999999915
2798.0,223.67,0.02,274.2099999999991
2799.0,223.67,0.02,274.2299999999991
2800.0,223.67,0.02,274.2499999999991
2801.0,223.67,0.02,274.2699999999991
2802.0,223.67,0.02,274.28999999999905
2803.0,223.67,0.02,274.30999999999904
2804.0,223.67,0.02,274.329999999999
2805.0,223.67,0.02,274.349999999999
2806.0,223.67,0.02,274.369999999999
2807.0,223.67,0.02,274.38999999999896
2808.0,223.67,0.02,274.40999999999894
2809.0,223.67,0.02,274.4299999999989
2810.0,223.67,0.02,274.4499999999989
2811.0,223.67,0.02,274.4699999999989
2812.0,223.67,0.02,274.4899999999989
2813.0,223.67,0.02,274.50999999999885
2814.0,223.67,0.02,274.52999999999884
2815.0,223.67,0.02,274.5499999999988
2816.0,223.67,0.02,274.5699999999988
2817.0,223.67,0.02,274.5899999999988
2818.0,223.67,0.02,274.60999999999876
2819.0,223.67,0.02,274.62999999999874
2820.0,223.67,0.02,274.6499999999987
2821.0,223.67,0.02,274.6699999999987
2822.0,223.67,0.02,274.6899999999987
2823.0,223.67,0.02,274.7099999999987
2824.0,223.67,0.02,274.72999999999865
2825.0,223.67,0.02,274.74999999999864
2826.0,223.67,0.02,274.7699999999986
2827.0,223.67,0.02,274.7899999999986
2828.0,223.67,0.02,274.8099999999986
2829.0,223.67,0.02,274.82999999999856
2830.0,223.67,0.02,274.84999999999854
2831.0,223.67,0.02,274.8699999999985
2832.0,223.67,0.02,274.8899999999985
2833.0,223.67,0.02,274.9099999999985
2834.0,223.67,0.02,274.9299999999985
2835.0,223.67,0.02,274.94999999999845
2836.0,223.67,0.02,274.96999999999844
2837.0,223.67,0.02,274.9899999999984
2838.0,223.67,0.02,275.0099999999984
2839.0,223.67,0.02,275.0299999999984
2840.0,223.67,0.02,275.04999999999836
2841.0,223.67,0.02,275.06999999999834
2842.0,223.67,0.02,275.0899999999983
2843.0,223.67,0.02,275.1099999999983
2844.0,223.67,0.02,275.1299999999983
2845.0,223.67,0.02,275.1499999999983
2846.0,223.67,0.02,275.16999999999825
2847.0,223.67,0.02,275.18999999999824
2848.0,223.67,0.02,275.2099999999982
2849.0,223.67,0.02,275.2299999999982
2850.0,223.67,0.02,275.2499999999982
2851.0,223.67,0.02,275.26999999999816
2852.0,223.67,0.02,275.28999999999814
2853.0,223.67,0.02,275.3099999999981
2854.0,223.67,0.02,275.3299999999981
2855.0,223.67,0.02,275.3499999999981
2856.0,223.67,0.02,275.3699999999981
2857.0,223.67,0.02,275.38999999999805
2858.0,223.67,0.02,275.40999999999804
2859.0,223.67,0.02,275.429999999998
2860.0,223.67,0.02,275.449999999998
2861.0,223.66,0.02,275.469999999998
2862.0,223.66,0.02,275.48999999999796
2863.0,223.67,0.02,275.50999999999794
2864.0,223.66,0.02,275.5299999999979
2865.0,223.66,0.02,275.5499999999979
2866.0,223.66,0.02,275.5699999999979
2867.0,223.66,0.02,275.5899999999979
2868.0,223.66,0.02,275.60999999999785
2869.0,223.66,0.02,275.62999999999784
2870.0,223.66,0.02,275.6499999999978
2871.0,223.66,0.02,275.6699999999978
2872.0,223.66,0.02,275.6899999999978
2873.0,223.66,0.02,275.70999999999776
2874.0,223.66,0.02,275.72999999999774
2875.0,223.66,0.02,275.7499999999977
2876.0,223.66,0.02,275.7699999999977
2877.0,223.66,0.02,275.7899999999977
2878.0,223.66,0.02,275.8099999999977
2879.0,223.66,0.02,275.82999999999765
2880.0,223.66,0.02,275.84999999999764
2881.0,223.66,0.02,275.8699999999976
2882.0,223.66,0.01,275.8799999999976
2883.0,223.66,0.01,275.8899999999976
2884.0,223.66,0.01,275.8999999999976
2885.0,223.66,0.01,275.9099999999976
2886.0,223.66,0.01,275.9199999999976
2887.0,223.66,0.01,275.92999999999756
2888.0,223.66,0.01,275.93999999999755
2889.0,223.66,0.01,275.94999999999754
2890.0,223.66,0.01,275.95999999999754
2891.0,223.66,0.01,275.9699999999975
2892.0,223.67,0.01,275.9799999999975
2893.0,223.66,0.01,275.9899999999975
2894.0,223.66,0.01,275.9999999999975
2895.0,223.67,0.01,276.0099999999975
2896.0,223.66,0.01,276.0199999999975
2897.0,223.66,0.01,276.0299999999975
2898.0,223.66,0.01,276.03999999999746
2899.0,223.66,0.01,276.04999999999745
2900.0,223.67,0.01,276.05999999999744
2901.0,223.67,0.01,276.06999999999744
2902.0,223.67,0.01,276.0799999999974
2903.0,223.67,0.01,276.0899999999974
2904.0,223.67,0.01,276.0999999999974
2905.0,223.67,0.01,276.1099999999974
2906.0,223.67,0.01,276.1199999999974
2907.0,223.67,0.01,276.1299999999974
2908.0,223.67,0.01,276.13999999999737
2909.0,223.67,0.01,276.14999999999736
2910.0,223.67,0.01,276.15999999999735
2911.0,223.67,0.01,276.16999999999734
2912.0,223.67,0.01,276.17999999999734
2913.0,223.67,0.01,276.1899999999973
2914.0,223.67,0.01,276.1999999999973
2915.0,223.67,0.01,276.2099999999973
2916.0,223.67,0.01,276.2199999999973
2917.0,223.66,0.01,276.2299999999973
2918.0,223.66,0.01,276.2399999999973
2919.0,223.67,0.01,276.24999999999727
2920.0,223.67,0.01,276.25999999999726
2921.0,223.66,0.01,276.26999999999725
2922.0,223.67,0.01,276.27999999999724
2923.0,223.66,0.01,276.28999999999724
2924.0,223.67,0.01,276.2999999999972
2925.0,223.67,0.01,276.3099999999972
2926.0,223.67,0.01,276.3199999999972
2927.0,223.67,0.01,276.3299999999972
2928.0,223.67,0.01,276.3399999999972
2929.0,223.66,0.01,276.3499999999972
2930.0,223.67,0.01,276.35999999999717
2931.0,223.67,0.01,276.36999999999716
2932.0,223.67,0.01,276.37999999999715
2933.0,223.67,0.01,276.38999999999714
2934.0,223.67,0.01,276.39999999999714
2935.0,223.66,0.01,276.4099999999971
2936.0,223.66,0.01,276.4199999999971
2937.0,223.67,0.01,276.4299999999971
2938.0,223.67,0.01,276.4399999999971
2939.0,223.66,0.01,276.4499999999971
2940.0,223.66,0.01,276.4599999999971
2941.0,223.67,0.01,276.46999999999707
2942.0,223.67,0.01,276.47999999999706
2943.0,223.66,0.01,276.48999999999705
2944.0,223.67,0.01,276.49999999999704
2945.0,223.67,0.01,276.50999999999704
2946.0,223.66,0.01,276.519999999997
2947.0,223.67,0.01,276.529999999997
2948.0,223.67,0.01,276.539999999997
2949.0,223.66,0.01,276.549999999997
2950.0,223.66,0.01,276.559999999997
2951.0,223.66,0.01,276.569999999997
2952.0,223.66,0.01,276.57999999999697
2953.0,223.66,0.01,276.58999999999696
2954.0,223.67,0.01,276.59999999999695
2955.0,223.66,0.01,276.60999999999694
2956.0,223.66,0.01,276.61999999999694
2957.0,223.66,0.01,276.6299999999969
2958.0,223.66,0.01,276.6399999999969
2959.0,223.66,0.01,276.6499999999969
2960.0,223.67,0.01,276.6599999999969
2961.0,223.66,0.01,276.6699999999969
2962.0,223.66,0.01,276.6799999999969
2963.0,223.66,0.01,276.68999999999687
2964.0,223.66,0.01,276.69999999999686
2965.0,223.66,0.01,276.70999999999685
2966.0,223.66,0.01,276.71999999999684
2967.0,223.66,0.01,276.72999999999683
2968.0,223.66,0.01,276.7399999999968
2969.0,223.66,0.01,276.7499999999968
2970.0,223.66,0.01,276.7599999999968
2971.0,223.66,0.01,276.7699999999968
2972.0,223.67,0.01,276.7799999999968
2973.0,223.67,0.01,276.7899999999968
2974.0,223.67,0.01,276.79999999999677
2975.0,223.67,0.01,276.80999999999676
2976.0,223.67,0.01,276.81999999999675
2977.0,223.67,0.01,276.82999999999674
2978.0,223.67,0.01,276.83999999999673
2979.0,223.67,0.01,276.8499999999967
2980.0,223.67,0.01,276.8599999999967
2981.0,223.67,0.01,276.8699999999967
2982.0,223.67,0.01,276.8799999999967
2983.0,223.67,0.01,276.8899999999967
2984.0,223.67,0.01,276.8999999999967
2985.0,223.67,0.01,276.90999999999667
2986.0,223.67,0.01,276.91999999999666
2987.0,223.67,0.01,276.92999999999665
2988.0,223.67,0.01,276.93999999999664
2989.0,223.67,0.01,276.94999999999663
2990.0,223.67,0.01,276.9599999999966
2991.0,223.67,0.01,276.9699999999966
2992.0,223.67,0.01,276.9799999999966
2993.0,223.67,0.01,276.9899999999966
2994.0,223.67,0.01,276.9999999999966
2995.0,223.67,0.01,277.0099999999966
2996.0,223.67,0.01,277.01999999999657
2997.0,223.67,0.01,277.02999999999656
2998.0,223.67,0.01,277.03999999999655
2999.0,223.67,0.01,277.04999999999654
3000.0,223.67,0.01,277.05999999999653
3001.0,223.67,0.01,277.0699999999965
3002.0,223.67,0.01,277.0799999999965
3003.0,223.67,0.01,277.0899999999965
3004.0,223.67,0.01,277.0999999999965
3005.0,223.67,0.01,277.1099999999965
3006.0,223.67,0.01,277.1199999999965
3007.0,223.67,0.01,277.12999999999647
3008.0,223.67,0.01,277.13999999999646
3009.0,223.67,0.01,277.14999999999645
3010.0,223.67,0.01,277.15999999999644
3011.0,223.67,0.01,277.16999999999643
3012.0,223.67,0.01,277.1799999999964
3013.0,223.67,0.01,277.1899999999964
3014.0,223.67,0.01,277.1999999999964
3015.0,223.67,0.01,277.2099999999964
3016.0,223.67,0.01,277.2199999999964
3017.0,223.67,0.01,277.2299999999964
3018.0,223.67,0.01,277.23999999999637
3019.0,223.67,0.01,277.24999999999636
3020.0,223.67,0.01,277.25999999999635
3021.0,223.67,0.01,277.26999999999634
3022.0,223.67,0.01,277.27999999999633
3023.0,223.67,0.01,277.2899999999963
3024.0,223.67,0.01,277.2999999999963
3025.0,223.67,0.01,277.3099999999963
3026.0,223.67,0.01,277.3199999999963
3027.0,223.67,0.01,277.3299999999963
3028.0,223.67,0.01,277.3399999999963
3029.0,223.67,0.01,277.34999999999627
3030.0,223.67,0.01,277.35999999999626
3031.0,223.67,0.01,277.36999999999625
3032.0,223.67,0.01,277.37999999999624
3033.0,223.67,0.01,277.38999999999623
3034.0,223.67,0.01,277.3999999999962
3035.0,223.67,0.01,277.4099999999962
3036.0,223.66,0.01,277.4199999999962
3037.0,223.66,0.01,277.4299999999962
3038.0,223.67,0.01,277.4399999999962
3039.0,223.67,0.01,277.4499999999962
3040.0,223.67,0.01,277.45999999999617
3041.0,223.67,0.01,277.46999999999616
3042.0,223.67,0.01,277.47999999999615
3043.0,223.67,0.01,277.48999999999614
3044.0,223.67,0.01,277.49999999999613
3045.0,223.67,0.01,277.5099999999961
3046.0,223.66,0.01,277.5199999999961
3047.0,223.67,0.01,277.5299999999961
3048.0,223.67,0.0,277.5299999999961
3049.0,223.67,0.0,277.5299999999961
3050.0,223.66,0.01,277.5399999999961
3051.0,223.66,0.01,277.5499999999961
3052.0,223.66,0.01,277.5599999999961
3053.0,223.66,0.01,277.56999999999607
3054.0,223.66,0.01,277.57999999999606
3055.0,223.66,0.01,277.58999999999605
3056.0,223.66,0.01,277.59999999999604
3057.0,223.67,0.01,277.60999999999603
3058.0,223.67,0.01,277.619999999996
3059.0,223.67,0.01,277.629999999996
3060.0,223.66,0.0,277.629999999996
3061.0,223.67,0.0,277.629999999996
3062.0,223.67,0.0,277.629999999996
3063.0,223.67,0.0,277.629999999996
3064.0,223.66,0.0,277.629999999996
3065.0,223.67,0.0,277.629999999996
3066.0,223.67,0.0,277.629999999996
3067.0,223.67,0.0,277.629999999996
3068.0,223.67,0.0,277.629999999996
3069.0,223.67,0.0,277.629999999996
3070.0,223.67,0.0,277.629999999996
3071.0,223.67,0.0,277.629999999996
3072.0,223.67,0.0,277.629999999996
3073.0,223.67,0.0,277.629999999996
3074.0,223.67,0.0,277.629999999996
3075.0,223.67,0.01,277.639999999996
3076.0,223.67,0.01,277.649999999996
3077.0,223.67,0.01,277.659999999996
3078.0,223.67,0.01,277.669999999996
3079.0,223.67,0.01,277.67999999999597
3080.0,223.67,0.01,277.68999999999596
3081.0,223.67,0.0,277.68999999999596
3082.0,223.67,0.0,277.68999999999596
3083.0,223.67,0.0,277.68999999999596
3084.0,223.67,0.0,277.68999999999596
3085.0,223.67,0.0,277.68999999999596
3086.0,223.67,0.0,277.68999999999596
3087.0,223.67,0.0,277.68999999999596
3088.0,223.67,0.0,277.68999999999596
3089.0,223.67,0.0,277.68999999999596
3090.0,223.67,0.0,277.68999999999596
3091.0,223.67,0.0,277.68999999999596
3092.0,223.67,0.0,277.68999999999596
3093.0,223.67,0.0,277.68999999999596
3094.0,223.67,0.01,277.69999999999595
3095.0,223.67,0.0,277.69999999999595
3096.0,223.67,0.0,277.69999999999595
3097.0,223.67,0.0,277.69999999999595
3098.0,223.67,0.0,277.69999999999595
3099.0,223.67,0.0,277.69999999999595
3100.0,223.67,0.0,277.69999999999595
3101.0,223.67,0.0,277.69999999999595
3102.0,223.67,0.0,277.69999999999595
3103.0,223.67,0.0,277.69999999999595
3104.0,223.67,0.0,277.69999999999595
3105.0,223.67,0.0,277.69999999999595
3106.0,223.67,0.0,277.69999999999595
3107.0,223.67,0.01,277.70999999999594
3108.0,223.67,0.01,277.71999999999593
3109.0,223.67,0.01,277.7299999999959
3110.0,223.67,0.01,277.7399999999959
3111.0,223.67,0.01,277.7499999999959
3112.0,223.67,0.0,277.7499999999959
3113.0,223.67,0.0,277.7499999999959
3114.0,223.67,0.0,277.7499999999959
3115.0,223.67,0.0,277.7499999999959
3116.0,223.67,0.0,277.7499999999959
3117.0,223.67,0.0,277.7499999999959
3118.0,223.67,0.0,277.7499999999959
3119.0,223.67,0.0,277.7499999999959
3120.0,223.67,0.0,277.7499999999959
3121.0,223.67,0.0,277.7499999999959
3122.0,223.67,0.0,277.7499999999959
3123.0,223.67,0.0,277.7499999999959
3124.0,223.67,0.0,277.7499999999959
3125.0,223.67,0.0,277.7499999999959
3126.0,223.67,0.0,277.7499999999959
3127.0,223.67,0.0,277.7499999999959
3128.0,223.67,0.0,277.7499999999959
3129.0,223.67,0.0,277.7499999999959
3130.0,223.67,0.0,277.7499999999959
3131.0,223.67,0.0,277.7499999999959
3132.0,223.67,0.0,277.7499999999959
3133.0,223.67,0.0,277.7499999999959
3134.0,223.67,0.0,277.7499999999959
3135.0,223.67,0.0,277.7499999999959
3136.0,223.67,0.0,277.7499999999959
3137.0,223.67,0.0,277.7499999999959
3138.0,223.67,0.01,277.7599999999959
3139.0,223.66,0.01,277.7699999999959
3140.0,223.66,0.01,277.7799999999959
3141.0,223.66,0.01,277.78999999999587
3142.0,223.66,0.01,277.79999999999586
3143.0,223.66,0.01,277.80999999999585
3144.0,223.66,0.01,277.81999999999584
3145.0,223.66,0.01,277.82999999999583
3146.0,223.66,0.01,277.8399999999958
3147.0,223.66,0.01,277.8499999999958
3148.0,223.66,0.01,277.8599999999958
3149.0,223.66,0.01,277.8699999999958
3150.0,223.66,0.01,277.8799999999958
3151.0,223.66,0.01,277.8899999999958
3152.0,223.66,0.01,277.89999999999577
3153.0,223.66,0.01,277.90999999999576
3154.0,223.66,0.01,277.91999999999575
3155.0,223.66,0.01,277.92999999999574
3156.0,223.66,0.0,277.92999999999574
3157.0,223.66,0.0,277.92999999999574
3158.0,223.66,0.0,277.92999999999574
3159.0,223.66,0.0,277.92999999999574
3160.0,223.66,0.0,277.92999999999574
3161.0,223.66,0.0,277.92999999999574
3162.0,223.66,0.0,277.92999999999574
3163.0,223.66,0.0,277.92999999999574
3164.0,223.66,0.0,277.92999999999574
3165.0,223.66,0.0,277.92999999999574
3166.0,223.66,0.0,277.92999999999574
3167.0,223.66,0.0,277.92999999999574
3168.0,223.66,0.0,277.92999999999574
3169.0,223.66,0.0,277.92999999999574
3170.0,223.66,0.0,277.92999999999574
3171.0,223.66,0.0,277.92999999999574
3172.0,223.66,0.0,277.92999999999574
3173.0,223.66,0.0,277.92999999999574
3174.0,223.67,0.0,277.92999999999574
3175.0,223.67,0.0,277.92999999999574
3176.0,223.67,0.0,277.92999999999574
3177.0,223.67,0.0,277.92999999999574
3178.0,223.66,0.0,277.92999999999574
3179.0,223.67,0.0,277.92999999999574
3180.0,223.66,0.0,277.92999999999574
3181.0,223.66,0.0,277.92999999999574
3182.0,223.66,0.0,277.92999999999574
3183.0,223.66,0.01,277.93999999999573
3184.0,223.66,0.01,277.9499999999957
3185.0,223.66,0.01,277.9599999999957
3186.0,223.66,0.01,277.9699999999957
3187.0,223.66,0.01,277.9799999999957
3188.0,223.66,0.01,277.9899999999957
3189.0,223.66,0.01,277.9999999999957
3190.0,223.66,0.01,278.00999999999567
3191.0,223.66,0.01,278.01999999999566
3192.0,223.66,0.01,278.02999999999565
3193.0,223.66,0.01,278.03999999999564
3194.0,223.66,0.01,278.04999999999563
3195.0,223.66,0.0,278.04999999999563
3196.0,223.66,0.0,278.04999999999563
3197.0,223.66,0.0,278.04999999999563
3198.0,223.66,0.0,278.04999999999563
3199.0,223.66,0.0,278.04999999999563
3200.0,223.66,0.0,278.04999999999563
3201.0,223.66,0.0,278.04999999999563
3202.0,223.66,0.0,278.04999999999563
3203.0,223.66,0.0,278.04999999999563
3204.0,223.66,0.0,278.04999999999563
3205.0,223.66,0.0,278.04999999999563
3206.0,223.66,0.0,278.04999999999563
3207.0,223.66,0.0,278.04999999999563
3208.0,223.66,0.0,278.04999999999563
3209.0,223.66,0.0,278.04999999999563
3210.0,223.66,0.0,278.04999999999563
3211.0,223.66,0.0,278.04999999999563
3212.0,223.66,0.0,278.04999999999563
3213.0,223.66,0.0,278.04999999999563
3214.0,223.66,0.0,278.04999999999563
3215.0,223.66,0.0,278.04999999999563
3216.0,223.66,0.0,278.04999999999563
3217.0,223.66,0.0,278.04999999999563
3218.0,223.66,0.0,278.04999999999563
3219.0,223.66,0.0,278.04999999999563
3220.0,223.66,0.0,278.04999999999563
3221.0,223.66,0.0,278.04999999999563
3222.0,223.66,0.0,278.04999999999563
3223.0,223.66,0.0,278.04999999999563
3224.0,223.66,-0.0,278.04999999999563
3225.0,223.66,-0.0,278.04999999999563
3226.0,223.67,-0.0,278.04999999999563
3227.0,223.67,0.0,278.04999999999563
3228.0,223.66,0.0,278.04999999999563
3229.0,223.67,0.0,278.04999999999563
3230.0,223.67,0.0,278.04999999999563
3231.0,223.66,0.0,278.04999999999563
3232.0,223.66,0.0,278.04999999999563
3233.0,223.66,0.0,278.04999999999563
3234.0,223.66,0.0,278.04999999999563
3235.0,223.66,0.0,278.04999999999563
3236.0,223.66,0.0,278.04999999999563
3237.0,223.66,0.0,278.04999999999563
3238.0,223.66,0.0,278.04999999999563
3239.0,223.66,0.0,278.04999999999563
3240.0,223.66,0.0,278.04999999999563
3241.0,223.66,0.0,278.04999999999563
3242.0,223.66,0.0,278.04999999999563
3243.0,223.66,0.0,278.04999999999563
3244.0,223.66,0.0,278.04999999999563
3245.0,223.66,0.0,278.04999999999563
3246.0,223.66,0.0,278.04999999999563
3247.0,223.66,0.0,278.04999999999563
3248.0,223.66,0.0,278.04999999999563
3249.0,223.66,0.0,278.04999999999563
3250.0,223.66,0.0,278.04999999999563
3251.0,223.66,0.0,278.04999999999563
3252.0,223.66,0.0,278.04999999999563
3253.0,223.66,0.0,278.04999999999563
3254.0,223.66,0.0,278.04999999999563
3255.0,223.66,0.0,278.04999999999563
3256.0,223.66,0.0,278.04999999999563
3257.0,223.66,0.0,278.04999999999563
3258.0,223.66,0.0,278.04999999999563
3259.0,223.66,0.0,278.04999999999563
3260.0,223.66,0.0,278.04999999999563
3261.0,223.66,0.01,278.0599999999956
3262.0,223.66,0.01,278.0699999999956
3263.0,223.66,0.0,278.0699999999956
3264.0,223.66,0.0,278.0699999999956
3265.0,223.66,0.0,278.0699999999956
3266.0,223.66,0.0,278.0699999999956
3267.0,223.66,0.0,278.0699999999956
3268.0,223.66,0.0,278.0699999999956
3269.0,223.66,0.0,278.0699999999956
3270.0,223.66,0.0,278.0699999999956
3271.0,223.67,0.0,278.0699999999956
3272.0,223.67,0.0,278.0699999999956
3273.0,223.66,0.0,278.0699999999956
3274.0,223.66,0.0,278.0699999999956
3275.0,223.66,0.0,278.0699999999956
3276.0,223.66,0.0,278.0699999999956
3277.0,223.66,0.0,278.0699999999956
3278.0,223.66,0.0,278.0699999999956
3279.0,223.66,0.0,278.0699999999956
3280.0,223.66,0.0,278.0699999999956
3281.0,223.66,0.0,278.0699999999956
3282.0,223.66,0.0,278.0699999999956
3283.0,223.66,0.0,278.0699999999956
3284.0,223.66,0.0,278.0699999999956
3285.0,223.66,0.0,278.0699999999956
3286.0,223.66,0.0,278.0699999999956
3287.0,223.66,0.0,278.0699999999956
3288.0,223.66,0.0,278.0699999999956
3289.0,223.66,0.0,278.0699999999956
3290.0,223.66,0.0,278.0699999999956
3291.0,223.66,0.0,278.0699999999956
3292.0,223.66,0.0,278.0699999999956
3293.0,223.66,0.0,278.0699999999956
3294.0,223.66,0.0,278.0699999999956
3295.0,223.66,0.0,278.0699999999956
3296.0,223.66,0.0,278.0699999999956
3297.0,223.66,0.0,278.0699999999956
