Time,Temp,DSC
5095.00,223.65,0.01
5096.00,223.65,0.01
5097.00,223.66,0.00
5098.00,223.66,0.00
5099.00,223.66,0.00
5100.00,223.66,0.00
5101.00,223.66,0.00
5102.00,223.66,0.00
5103.00,223.66,0.00
5104.00,223.66,0.00
5105.00,223.65,0.00
5106.00,223.66,0.00
5107.00,223.66,0.00
5108.00,223.65,0.00
5109.00,223.66,0.00
5110.00,223.66,0.00
5111.00,223.65,0.00
5112.00,223.65,0.00
5113.00,223.66,0.00
5114.00,223.66,0.00
5115.00,223.66,0.00
5116.00,223.66,0.00
5117.00,223.65,0.00
5118.00,223.66,0.00
5119.00,223.66,0.00
5120.00,223.66,0.00
5121.00,223.66,0.00
5122.00,223.66,-0.00
5123.00,223.66,0.00
5124.00,223.66,0.00
5125.00,223.66,0.00
5126.00,223.66,0.00
5127.00,223.66,0.00
5128.00,223.66,0.00
5129.00,223.66,0.00
5130.00,223.66,0.00
5131.00,223.65,0.00
5132.00,223.66,0.00
5133.00,223.65,0.00
5134.00,223.65,0.00
5135.00,223.65,0.00
5136.00,223.65,0.00
5137.00,223.65,0.00
5138.00,223.65,0.00
5139.00,223.65,0.00
5140.00,223.65,0.00
5141.00,223.65,0.00
5142.00,223.65,0.00
5143.00,223.65,0.00
5144.00,223.65,0.00
5145.00,223.65,0.00
5146.00,223.65,0.00
5147.00,223.65,0.00
5148.00,223.65,0.00
5149.00,223.65,0.00
5150.00,223.65,0.00
5151.00,223.65,0.00
5152.00,223.65,0.00
5153.00,223.65,0.00
5154.00,223.65,0.00
5155.00,223.66,0.00
5156.00,223.65,0.00
5157.00,223.66,0.00
5158.00,223.66,0.00
5159.00,223.66,0.00
5160.00,223.66,-0.00
5161.00,223.66,-0.00
5162.00,223.66,-0.00
5163.00,223.66,-0.00
5164.00,223.66,-0.00
5165.00,223.66,-0.00
5166.00,223.66,-0.00
5167.00,223.66,-0.00
5168.00,223.66,0.00
5169.00,223.66,0.00
5170.00,223.66,0.00
5171.00,223.66,-0.00
5172.00,223.66,-0.00
5173.00,223.66,-0.00
5174.00,223.67,-0.00
5175.00,223.66,-0.00
5176.00,223.66,0.00
5177.00,223.66,-0.00
5178.00,223.67,-0.00
5179.00,223.66,-0.00
5180.00,223.67,-0.00
5181.00,223.67,-0.00
5182.00,223.67,-0.00
5183.00,223.67,0.00
5184.00,223.66,-0.00
5185.00,223.67,-0.00
5186.00,223.67,-0.00
5187.00,223.66,-0.00
5188.00,223.67,0.00
5189.00,223.67,0.00
5190.00,223.67,0.00
5191.00,223.67,0.00
5192.00,223.67,0.00
5193.00,223.67,0.00
5194.00,223.67,0.00
5195.00,223.67,0.00
5196.00,223.66,0.00
5197.00,223.66,0.00
5198.00,223.66,0.00
5199.00,223.66,0.00
5200.00,223.66,0.00
5201.00,223.66,0.00
5202.00,223.66,0.00
5203.00,223.66,0.00
5204.00,223.67,0.00
5205.00,223.66,0.00
5206.00,223.67,0.00
5207.00,223.67,0.00
5208.00,223.67,-0.00
5209.00,223.67,-0.00
5210.00,223.67,-0.00
5211.00,223.67,-0.00
5212.00,223.67,-0.00
5213.00,223.67,-0.00
5214.00,223.67,-0.00
5215.00,223.67,-0.00
5216.00,223.67,0.00
5217.00,223.67,0.00
5218.00,223.67,0.00
5219.00,223.67,0.00
5220.00,223.67,0.00
5221.00,223.67,0.00
5222.00,223.67,0.00
5223.00,223.66,0.00
5224.00,223.67,0.00
5225.00,223.66,0.00
5226.00,223.66,0.00
5227.00,223.66,0.00
5228.00,223.66,0.00
5229.00,223.66,0.00
5230.00,223.66,0.00
5231.00,223.67,0.00
5232.00,223.67,0.00
5233.00,223.67,0.00
5234.00,223.66,0.00
5235.00,223.66,0.00
5236.00,223.66,0.00
5237.00,223.66,0.00
5238.00,223.66,0.00
5239.00,223.66,0.00
5240.00,223.66,0.00
5241.00,223.66,0.00
5242.00,223.66,0.00
5243.00,223.66,0.00
5244.00,223.66,0.00
5245.00,223.66,0.00
5246.00,223.67,-0.00
5247.00,223.67,-0.00
5248.00,223.67,-0.00
5249.00,223.67,-0.00
5250.00,223.67,-0.00
5251.00,223.67,-0.00
5252.00,223.67,-0.00
5253.00,223.67,-0.00
5254.00,223.67,-0.00
5255.00,223.67,-0.00
5256.00,223.67,-0.00
5257.00,223.67,-0.00
5258.00,223.67,-0.00
5259.00,223.67,-0.00
5260.00,223.67,0.00
5261.00,223.67,0.00
5262.00,223.67,0.00
5263.00,223.67,0.00
5264.00,223.67,0.00
5265.00,223.67,0.00
5266.00,223.67,0.00
5267.00,223.66,0.00
5268.00,223.66,0.00
5269.00,223.66,0.00
5270.00,223.66,0.01
5271.00,223.66,0.01
5272.00,223.66,0.01
5273.00,223.66,0.01
5274.00,223.66,0.01
5275.00,223.66,0.01
5276.00,223.66,0.00
5277.00,223.66,0.00
5278.00,223.66,0.00
5279.00,223.66,0.00
5280.00,223.66,0.00
5281.00,223.66,0.00
5282.00,223.66,0.00
5283.00,223.66,0.00
5284.00,223.66,0.00
5285.00,223.66,-0.00
5286.00,223.66,-0.00
5287.00,223.66,-0.00
5288.00,223.66,-0.00
5289.00,223.67,-0.00
5290.00,223.67,-0.00
5291.00,223.67,-0.00
5292.00,223.67,-0.00
5293.00,223.67,-0.00
5294.00,223.67,-0.00
5295.00,223.67,-0.00
5296.00,223.67,-0.00
5297.00,223.67,-0.00
5298.00,223.67,-0.00
5299.00,223.67,-0.00
5300.00,223.67,0.00
5301.00,223.67,0.00
5302.00,223.67,0.00
5303.00,223.67,0.00
5304.00,223.67,0.00
5305.00,223.67,0.00
5306.00,223.67,0.00
5307.00,223.67,0.00
5308.00,223.67,0.00
5309.00,223.66,0.00
5310.00,223.66,0.00
5311.00,223.66,0.00
5312.00,223.66,0.00
5313.00,223.67,0.00
5314.00,223.67,0.00
5315.00,223.67,0.00
5316.00,223.66,0.00
5317.00,223.67,0.00
5318.00,223.66,0.00
5319.00,223.67,0.00
5320.00,223.66,0.00
5321.00,223.67,0.00
5322.00,223.66,0.00
5323.00,223.66,0.00
5324.00,223.67,0.00
5325.00,223.66,0.00
5326.00,223.66,0.00
5327.00,223.67,0.00
5328.00,223.67,0.00
5329.00,223.67,0.00
5330.00,223.67,0.00
5331.00,223.67,0.00
5332.00,223.67,0.00
5333.00,223.67,0.00
5334.00,223.67,0.00
5335.00,223.67,0.00
5336.00,223.67,0.00
5337.00,223.67,0.00
5338.00,223.67,0.00
5339.00,223.66,0.00
5340.00,223.67,0.00
5341.00,223.67,0.00
5342.00,223.67,0.00
5343.00,223.67,0.00
5344.00,223.67,0.00
5345.00,223.67,0.00
5346.00,223.66,0.00
5347.00,223.67,0.00
5348.00,223.66,0.00
5349.00,223.66,0.00
5350.00,223.66,0.00
5351.00,223.66,0.00
5352.00,223.66,0.00
5353.00,223.66,0.00
5354.00,223.66,0.00
5355.00,223.66,0.00
5356.00,223.66,0.00
5357.00,223.66,0.00
5358.00,223.66,0.00
5359.00,223.66,0.00
5360.00,223.66,0.00
5361.00,223.66,0.00
5362.00,223.66,0.00
5363.00,223.66,0.00
5364.00,223.66,0.00
5365.00,223.66,0.00
5366.00,223.66,0.00
5367.00,223.66,0.00
5368.00,223.66,-0.00
5369.00,223.66,-0.00
5370.00,223.66,-0.00
5371.00,223.66,-0.00
5372.00,223.66,-0.00
5373.00,223.66,-0.00
5374.00,223.66,0.00
5375.00,223.67,0.00
5376.00,223.67,-0.00
5377.00,223.66,-0.00
5378.00,223.67,-0.00
5379.00,223.67,-0.00
5380.00,223.67,0.00
5381.00,223.66,0.00
5382.00,223.67,0.00
5383.00,223.66,0.00
5384.00,223.66,0.00
5385.00,223.66,0.00
5386.00,223.66,0.00
5387.00,223.66,0.00
5388.00,223.66,0.00
5389.00,223.66,0.00
5390.00,223.66,0.00
5391.00,223.66,0.00
5392.00,223.66,0.00
5393.00,223.66,0.00
5394.00,223.66,0.00
5395.00,223.66,0.00
5396.00,223.66,0.00
5397.00,223.66,0.00
5398.00,223.66,0.00
5399.00,223.66,0.00
5400.00,223.66,0.00
5401.00,223.66,0.00
5402.00,223.66,-0.00
5403.00,223.66,-0.00
5404.00,223.66,-0.00
5405.00,223.67,-0.00
5406.00,223.67,-0.00
5407.00,223.67,-0.00
5408.00,223.67,-0.00
5409.00,223.67,-0.00
5410.00,223.66,0.00
5411.00,223.67,0.00
5412.00,223.67,0.00
5413.00,223.67,0.00
5414.00,223.66,0.00
5415.00,223.66,0.00
5416.00,223.66,0.00
5417.00,223.66,0.00
5418.00,223.66,0.00
5419.00,223.66,0.00
5420.00,223.67,0.00
5421.00,223.67,0.00
5422.00,223.66,0.00
5423.00,223.66,0.00
5424.00,223.66,0.00
5425.00,223.66,0.00
5426.00,223.66,0.00
5427.00,223.66,0.00
5428.00,223.66,0.00
5429.00,223.66,0.00
5430.00,223.66,0.00
5431.00,223.67,0.00
5432.00,223.66,0.00
5433.00,223.66,0.00
5434.00,223.67,0.00
5435.00,223.66,0.00
5436.00,223.66,0.00
5437.00,223.67,0.00
5438.00,223.67,0.00
5439.00,223.67,0.00
5440.00,223.66,0.00
5441.00,223.66,0.00
5442.00,223.66,0.00
5443.00,223.66,0.00
5444.00,223.66,0.00
5445.00,223.66,0.00
5446.00,223.66,0.00
5447.00,223.66,0.00
5448.00,223.66,0.00
5449.00,223.66,0.00
5450.00,223.66,0.00
5451.00,223.66,0.00
5452.00,223.66,0.00
5453.00,223.66,0.00
5454.00,223.66,0.00
5455.00,223.66,0.00
5456.00,223.66,0.00
5457.00,223.66,0.00
5458.00,223.66,0.00
5459.00,223.66,0.00
5460.00,223.66,0.00
5461.00,223.66,0.00
5462.00,223.66,0.00
5463.00,223.66,0.00
5464.00,223.66,0.00
5465.00,223.66,0.00
5466.00,223.66,0.00
5467.00,223.66,0.00
5468.00,223.67,0.00
5469.00,223.66,0.00
5470.00,223.66,0.00
5471.00,223.66,0.00
5472.00,223.66,0.00
5473.00,223.66,0.00
5474.00,223.66,0.00
5475.00,223.66,0.00
5476.00,223.66,0.00
5477.00,223.66,0.00
5478.00,223.66,0.00
5479.00,223.66,0.00
5480.00,223.66,0.00
5481.00,223.66,0.00
5482.00,223.66,0.00
5483.00,223.66,0.00
5484.00,223.66,0.00
5485.00,223.66,0.00
5486.00,223.67,0.00
5487.00,223.67,0.00
5488.00,223.66,0.00
5489.00,223.66,0.00
5490.00,223.66,0.00
5491.00,223.66,0.00
5492.00,223.66,0.00
5493.00,223.67,0.00
5494.00,223.66,0.00
5495.00,223.67,0.00
5496.00,223.67,0.00
5497.00,223.67,0.00
5498.00,223.67,0.00
5499.00,223.67,0.00
5500.00,223.66,0.00
5501.00,223.66,0.00
5502.00,223.67,0.00
5503.00,223.67,0.00
5504.00,223.67,0.00
5505.00,223.67,0.00
5506.00,223.67,0.00
5507.00,223.67,0.00
5508.00,223.67,0.00
5509.00,223.67,0.00
5510.00,223.67,0.00
5511.00,223.67,0.00
5512.00,223.67,0.00
5513.00,223.67,0.00
5514.00,223.67,0.00
5515.00,223.67,0.00
5516.00,223.67,0.00
5517.00,223.67,0.00
5518.00,223.67,0.00
5519.00,223.67,0.00
5520.00,223.67,0.00
5521.00,223.67,0.00
5522.00,223.67,0.00
5523.00,223.67,0.00
5524.00,223.67,0.00
5525.00,223.67,0.00
5526.00,223.67,0.00
5527.00,223.67,0.00
5528.00,223.67,0.00
5529.00,223.67,0.00
5530.00,223.67,0.00
5531.00,223.67,0.00
5532.00,223.67,0.00
5533.00,223.67,0.00
5534.00,223.67,0.00
5535.00,223.67,0.00
5536.00,223.67,0.00
5537.00,223.67,0.00
5538.00,223.67,0.00
5539.00,223.67,0.00
5540.00,223.67,0.00
5541.00,223.67,0.00
5542.00,223.67,0.00
5543.00,223.67,0.00
5544.00,223.67,0.00
5545.00,223.67,0.00
5546.00,223.67,0.00
5547.00,223.67,0.00
5548.00,223.67,0.00
5549.00,223.67,0.00
5550.00,223.67,0.00
5551.00,223.67,0.00
5552.00,223.67,0.00
5553.00,223.67,0.00
5554.00,223.67,0.00
5555.00,223.67,0.00
5556.00,223.66,0.00
5557.00,223.67,0.00
5558.00,223.66,0.00
5559.00,223.66,0.00
5560.00,223.66,0.00
5561.00,223.67,0.00
5562.00,223.67,0.00
5563.00,223.67,0.00
5564.00,223.67,0.00
5565.00,223.67,0.00
5566.00,223.67,0.00
5567.00,223.67,0.00
5568.00,223.67,0.00
5569.00,223.67,0.00
5570.00,223.67,0.00
5571.00,223.67,0.00
5572.00,223.67,0.00
5573.00,223.67,0.00
5574.00,223.67,0.00
5575.00,223.67,0.00
5576.00,223.67,0.00
5577.00,223.67,0.00
5578.00,223.67,0.00
5579.00,223.67,0.00
5580.00,223.67,0.00
5581.00,223.67,0.00
5582.00,223.67,0.00
5583.00,223.67,0.00
5584.00,223.67,0.00
5585.00,223.67,0.00
5586.00,223.67,0.00
5587.00,223.67,0.00
5588.00,223.67,0.00
5589.00,223.67,0.00
5590.00,223.67,0.00
5591.00,223.67,0.00
5592.00,223.67,0.00
5593.00,223.67,0.00
5594.00,223.67,0.00
5595.00,223.67,0.00
5596.00,223.67,0.00
5597.00,223.67,0.00
5598.00,223.67,0.00
5599.00,223.67,0.00
5600.00,223.67,0.00
5601.00,223.67,0.00
5602.00,223.67,0.00
5603.00,223.67,0.00
5604.00,223.67,0.00
5605.00,223.67,0.00
5606.00,223.67,0.00
5607.00,223.67,0.00
5608.00,223.67,0.00
5609.00,223.67,0.00
5610.00,223.67,0.00
5611.00,223.67,0.00
5612.00,223.67,0.00
5613.00,223.67,0.00
5614.00,223.67,0.00
5615.00,223.67,0.00
5616.00,223.67,0.00
5617.00,223.67,0.00
5618.00,223.67,0.00
5619.00,223.67,0.00
5620.00,223.67,0.00
5621.00,223.67,0.00
5622.00,223.67,0.00
5623.00,223.67,0.00
5624.00,223.67,0.00
5625.00,223.67,0.00
5626.00,223.67,0.00
5627.00,223.67,0.00
5628.00,223.67,0.00
5629.00,223.67,0.00
5630.00,223.67,0.00
5631.00,223.67,0.00
5632.00,223.67,0.00
5633.00,223.67,0.00
5634.00,223.67,0.00
5635.00,223.67,0.00
5636.00,223.67,0.00
5637.00,223.67,0.00
5638.00,223.67,0.00
5639.00,223.67,0.00
5640.00,223.67,0.00
5641.00,223.67,0.00
5642.00,223.67,0.00
5643.00,223.67,0.00
5644.00,223.67,0.00
5645.00,223.67,0.00
5646.00,223.67,0.00
5647.00,223.67,0.00
5648.00,223.67,0.00
5649.00,223.67,0.00
5650.00,223.67,0.00
5651.00,223.67,0.00
5652.00,223.67,0.00
5653.00,223.67,0.00
5654.00,223.67,0.00
5655.00,223.67,0.00
5656.00,223.67,0.00
5657.00,223.67,0.00
5658.00,223.67,0.00
5659.00,223.67,0.00
5660.00,223.66,0.00
5661.00,223.66,0.00
5662.00,223.66,0.00
5663.00,223.66,0.00
5664.00,223.66,0.00
5665.00,223.66,0.00
5666.00,223.66,0.00
5667.00,223.66,0.00
5668.00,223.66,0.00
5669.00,223.66,0.00
5670.00,223.66,0.00
5671.00,223.67,0.00
5672.00,223.66,0.00
5673.00,223.67,0.00
5674.00,223.67,0.00
5675.00,223.67,0.00
5676.00,223.66,0.00
5677.00,223.67,0.00
5678.00,223.67,0.00
5679.00,223.66,0.00
5680.00,223.67,0.00
5681.00,223.67,0.00
5682.00,223.67,0.00
5683.00,223.67,0.00
5684.00,223.67,0.00
5685.00,223.67,0.00
5686.00,223.67,0.00
5687.00,223.67,0.00
5688.00,223.67,0.00
5689.00,223.67,0.00
5690.00,223.67,0.00
5691.00,223.67,0.00
5692.00,223.66,0.00
5693.00,223.67,0.00
5694.00,223.67,0.00
5695.00,223.67,0.00
5696.00,223.67,0.00
5697.00,223.67,0.00
5698.00,223.67,0.00
5699.00,223.67,0.00
5700.00,223.67,0.00
5701.00,223.67,0.00
5702.00,223.67,0.00
5703.00,223.67,0.00
5704.00,223.67,0.00
5705.00,223.67,0.00
5706.00,223.67,0.00
5707.00,223.67,0.00
5708.00,223.67,0.00
5709.00,223.67,0.00
5710.00,223.67,0.00
5711.00,223.67,0.00
5712.00,223.67,0.00
5713.00,223.67,0.00
5714.00,223.67,0.00
5715.00,223.67,0.00
5716.00,223.67,0.00
5717.00,223.67,0.00
5718.00,223.66,0.00
5719.00,223.67,0.00
5720.00,223.67,-0.00
5721.00,223.67,-0.00
5722.00,223.67,-0.00
5723.00,223.67,-0.00
5724.00,223.66,-0.00
5725.00,223.67,-0.00
5726.00,223.67,-0.00
5727.00,223.67,-0.00
5728.00,223.67,-0.00
5729.00,223.67,-0.00
5730.00,223.67,-0.00
5731.00,223.67,-0.00
5732.00,223.67,-0.00
5733.00,223.67,-0.00
5734.00,223.67,-0.00
5735.00,223.67,0.00
5736.00,223.67,0.00
5737.00,223.67,0.00
5738.00,223.67,0.00
5739.00,223.67,0.00
5740.00,223.67,0.00
5741.00,223.67,0.00
5742.00,223.67,0.00
5743.00,223.67,0.00
5744.00,223.67,0.00
5745.00,223.67,0.00
5746.00,223.67,0.00
5747.00,223.66,0.00
5748.00,223.66,0.00
5749.00,223.66,0.00
5750.00,223.66,0.00
5751.00,223.66,0.00
5752.00,223.66,0.01
5753.00,223.66,0.01
5754.00,223.66,0.00
5755.00,223.66,0.00
5756.00,223.66,0.00
5757.00,223.66,0.00
5758.00,223.66,0.00
5759.00,223.66,0.00
5760.00,223.66,0.00
5761.00,223.67,0.00
5762.00,223.67,-0.00
5763.00,223.66,-0.00
5764.00,223.67,-0.00
5765.00,223.67,-0.00
5766.00,223.67,-0.00
5767.00,223.67,-0.00
5768.00,223.66,-0.00
5769.00,223.66,0.00
5770.00,223.67,0.00
5771.00,223.67,0.00
5772.00,223.67,0.00
5773.00,223.67,0.00
5774.00,223.67,0.00
5775.00,223.67,0.00
5776.00,223.67,-0.00
5777.00,223.67,-0.00
5778.00,223.67,-0.00
5779.00,223.67,-0.00
5780.00,223.67,-0.00
5781.00,223.67,0.00
5782.00,223.67,0.00
5783.00,223.67,0.00
5784.00,223.67,0.00
5785.00,223.66,0.00
5786.00,223.67,0.00
5787.00,223.67,0.00
5788.00,223.67,0.00
5789.00,223.66,0.00
5790.00,223.67,0.00
5791.00,223.67,0.00
5792.00,223.66,0.00
5793.00,223.67,0.00
5794.00,223.67,0.00
5795.00,223.67,0.00
5796.00,223.67,0.00
5797.00,223.67,0.00
5798.00,223.67,0.00
5799.00,223.67,0.00
5800.00,223.67,0.00
5801.00,223.67,0.00
5802.00,223.67,0.00
5803.00,223.67,0.00
5804.00,223.67,-0.00
5805.00,223.67,0.00
5806.00,223.67,0.00
5807.00,223.67,0.00
5808.00,223.67,0.00
5809.00,223.67,0.00
5810.00,223.66,0.00
5811.00,223.67,0.00
5812.00,223.67,0.00
5813.00,223.66,0.00
5814.00,223.66,0.00
5815.00,223.66,0.00
5816.00,223.67,0.00
5817.00,223.66,0.00
5818.00,223.66,0.00
5819.00,223.67,0.00
5820.00,223.66,0.00
5821.00,223.67,0.00
5822.00,223.67,0.00
5823.00,223.67,0.00
5824.00,223.67,0.00
5825.00,223.67,0.00
5826.00,223.67,0.00
5827.00,223.67,0.00
5828.00,223.67,-0.00
5829.00,223.67,-0.00
5830.00,223.67,-0.00
5831.00,223.67,-0.00
5832.00,223.67,-0.00
5833.00,223.67,-0.00
5834.00,223.67,-0.00
5835.00,223.67,-0.00
5836.00,223.67,-0.00
5837.00,223.67,-0.00
5838.00,223.67,-0.00
5839.00,223.67,-0.00
5840.00,223.67,0.00
5841.00,223.66,0.00
5842.00,223.67,0.00
5843.00,223.67,0.00
5844.00,223.67,0.00
5845.00,223.67,0.00
5846.00,223.67,0.00
5847.00,223.67,0.00
5848.00,223.67,-0.00
5849.00,223.67,-0.00
5850.00,223.67,-0.00
5851.00,223.67,-0.00
5852.00,223.67,-0.00
5853.00,223.67,0.00
5854.00,223.67,0.00
5855.00,223.67,0.00
5856.00,223.67,0.00
5857.00,223.67,0.00
5858.00,223.67,0.00
5859.00,223.67,0.00
5860.00,223.67,0.00
5861.00,223.67,0.00
5862.00,223.67,0.00
5863.00,223.67,0.00
5864.00,223.67,0.00
5865.00,223.67,0.00
5866.00,223.67,0.00
5867.00,223.67,0.00
5868.00,223.67,0.00
5869.00,223.67,0.00
5870.00,223.67,0.00
5871.00,223.67,-0.00
5872.00,223.67,-0.00
5873.00,223.67,-0.00
5874.00,223.67,-0.00
5875.00,223.67,-0.00
5876.00,223.67,-0.00
5877.00,223.67,-0.00
5878.00,223.67,-0.00
5879.00,223.67,-0.00
5880.00,223.67,0.00
5881.00,223.67,0.00
5882.00,223.67,0.00
5883.00,223.67,0.00
5884.00,223.67,0.00
5885.00,223.67,0.00
5886.00,223.67,0.00
5887.00,223.67,0.00
5888.00,223.67,0.00
5889.00,223.67,0.00
5890.00,223.67,0.00
5891.00,223.67,0.00
5892.00,223.67,0.00
5893.00,223.67,0.00
5894.00,223.67,0.00
5895.00,223.67,-0.00
5896.00,223.67,-0.00
5897.00,223.67,-0.00
5898.00,223.67,-0.00
5899.00,223.67,0.00
5900.00,223.67,0.00
5901.00,223.67,0.00
5902.00,223.67,0.00
5903.00,223.67,0.00
5904.00,223.67,0.00
5905.00,223.67,0.00
5906.00,223.67,0.00
5907.00,223.67,-0.00
5908.00,223.67,-0.00
5909.00,223.67,-0.00
5910.00,223.67,-0.00
5911.00,223.67,-0.00
5912.00,223.67,-0.00
5913.00,223.67,-0.00
5914.00,223.67,-0.00
5915.00,223.67,-0.00
5916.00,223.67,-0.00
5917.00,223.67,-0.00
5918.00,223.67,-0.00
5919.00,223.67,-0.00
5920.00,223.67,-0.00
5921.00,223.67,-0.00
5922.00,223.67,-0.00
5923.00,223.67,-0.00
5924.00,223.67,-0.00
5925.00,223.67,-0.00
5926.00,223.67,-0.00
5927.00,223.67,-0.00
5928.00,223.67,-0.00
5929.00,223.67,-0.00
5930.00,223.67,-0.00
5931.00,223.67,-0.00
5932.00,223.67,-0.00
5933.00,223.67,-0.00
5934.00,223.67,-0.00
5935.00,223.68,-0.00
5936.00,223.68,-0.00
5937.00,223.67,-0.00
5938.00,223.68,-0.00
5939.00,223.68,0.00
5940.00,223.67,0.00
5941.00,223.68,0.00
5942.00,223.68,0.00
5943.00,223.68,0.00
5944.00,223.68,0.00
5945.00,223.68,0.00
5946.00,223.68,0.00
5947.00,223.68,0.00
5948.00,223.68,0.00
5949.00,223.67,0.00
5950.00,223.67,0.00
5951.00,223.67,0.00
5952.00,223.67,0.00
5953.00,223.67,0.00
5954.00,223.67,0.00
5955.00,223.67,0.00
5956.00,223.67,0.00
5957.00,223.67,0.00
5958.00,223.67,0.00
5959.00,223.67,0.00
5960.00,223.67,0.00
5961.00,223.67,0.00
5962.00,223.67,0.00
5963.00,223.67,0.00
5964.00,223.67,0.00
5965.00,223.67,0.00
5966.00,223.67,0.00
5967.00,223.67,0.00
5968.00,223.67,0.00
5969.00,223.67,0.00
5970.00,223.67,0.00
5971.00,223.67,0.00
5972.00,223.67,0.00
5973.00,223.67,0.00
5974.00,223.67,0.00
5975.00,223.67,0.00
5976.00,223.67,0.00
5977.00,223.67,0.00
5978.00,223.67,0.00
5979.00,223.67,0.00
5980.00,223.67,0.00
5981.00,223.67,0.00
5982.00,223.67,0.00
5983.00,223.67,0.00
5984.00,223.67,0.00
5985.00,223.67,-0.00
5986.00,223.67,-0.00
5987.00,223.67,-0.00
5988.00,223.67,-0.00
5989.00,223.67,-0.00
5990.00,223.67,-0.00
5991.00,223.67,-0.00
5992.00,223.67,-0.00
5993.00,223.67,0.00
5994.00,223.67,0.00
5995.00,223.67,0.00
5996.00,223.67,0.00
5997.00,223.67,0.00
5998.00,223.68,0.00
5999.00,223.67,0.00
6000.00,223.67,0.00
6001.00,223.67,0.00
6002.00,223.67,0.00
6003.00,223.67,0.00
6004.00,223.67,0.00
6005.00,223.67,0.00
6006.00,223.67,0.00
6007.00,223.68,0.00
6008.00,223.67,0.00
6009.00,223.67,0.00
6010.00,223.67,0.00
6011.00,223.68,-0.00
6012.00,223.67,-0.00
6013.00,223.67,-0.00
6014.00,223.67,-0.00
6015.00,223.67,0.00
6016.00,223.67,0.00
6017.00,223.67,0.00
6018.00,223.67,0.00
6019.00,223.67,0.00
6020.00,223.67,0.00
6021.00,223.67,0.00
6022.00,223.67,0.00
6023.00,223.67,0.00
6024.00,223.67,0.00
6025.00,223.67,-0.00
6026.00,223.68,-0.00
6027.00,223.67,0.00
6028.00,223.67,0.00
6029.00,223.67,0.00
6030.00,223.67,0.00
6031.00,223.67,0.00
6032.00,223.67,0.00
6033.00,223.67,0.00
6034.00,223.68,0.00
6035.00,223.67,0.00
6036.00,223.68,0.00
6037.00,223.68,0.00
6038.00,223.68,0.00
6039.00,223.68,0.00
6040.00,223.68,0.00
6041.00,223.68,0.00
6042.00,223.68,0.00
6043.00,223.68,0.00
6044.00,223.68,0.00
6045.00,223.68,-0.00
6046.00,223.68,-0.00
6047.00,223.68,-0.00
6048.00,223.68,-0.00
6049.00,223.68,-0.00
6050.00,223.68,-0.00
6051.00,223.68,-0.00
6052.00,223.68,-0.00
6053.00,223.68,-0.00
6054.00,223.68,0.00
6055.00,223.68,0.00
6056.00,223.68,0.00
6057.00,223.68,0.00
6058.00,223.68,0.00
6059.00,223.68,0.00
6060.00,223.68,0.00
6061.00,223.68,0.00
6062.00,223.68,0.00
6063.00,223.68,0.00
6064.00,223.68,0.00
6065.00,223.68,0.00
6066.00,223.68,0.00
6067.00,223.68,0.00
6068.00,223.68,0.00
6069.00,223.68,0.00
6070.00,223.68,0.00
6071.00,223.68,0.00
6072.00,223.68,0.00
6073.00,223.68,0.00
6074.00,223.68,0.00
6075.00,223.68,0.00
6076.00,223.68,0.00
6077.00,223.68,0.00
6078.00,223.68,0.00
6079.00,223.68,0.00
6080.00,223.68,0.00
6081.00,223.68,0.00
6082.00,223.68,0.00
6083.00,223.68,-0.00
6084.00,223.68,-0.00
6085.00,223.68,0.00
6086.00,223.68,0.00
6087.00,223.68,0.00
6088.00,223.68,0.00
6089.00,223.68,0.00
6090.00,223.68,0.00
6091.00,223.68,0.00
6092.00,223.68,0.00
6093.00,223.68,0.00
6094.00,223.68,0.00
6095.00,223.68,0.00
6096.00,223.68,0.00
6097.00,223.68,0.00
6098.00,223.68,-0.00
6099.00,223.68,-0.00
6100.00,223.68,-0.00
6101.00,223.68,0.00
6102.00,223.67,0.00
6103.00,223.67,0.00
6104.00,223.67,0.00
6105.00,223.67,0.00
6106.00,223.67,0.00
6107.00,223.67,0.00
6108.00,223.67,0.00
6109.00,223.68,0.00
6110.00,223.68,0.00
6111.00,223.68,0.00
6112.00,223.68,0.00
6113.00,223.67,0.00
6114.00,223.67,0.00
6115.00,223.67,0.00
6116.00,223.67,0.00
6117.00,223.67,0.00
6118.00,223.67,0.00
6119.00,223.68,0.00
6120.00,223.68,0.00
6121.00,223.68,0.00
6122.00,223.68,-0.00
6123.00,223.68,-0.00
6124.00,223.68,-0.00
6125.00,223.68,0.00
6126.00,223.68,0.00
6127.00,223.68,0.00
6128.00,223.68,0.00
6129.00,223.67,0.00
6130.00,223.67,0.00
6131.00,223.67,0.00
6132.00,223.67,0.00
6133.00,223.68,0.00
6134.00,223.68,-0.00
6135.00,223.68,-0.00
6136.00,223.68,-0.00
6137.00,223.68,-0.00
6138.00,223.68,-0.00
6139.00,223.68,-0.00
6140.00,223.68,-0.00
6141.00,223.68,-0.00
6142.00,223.68,-0.00
6143.00,223.68,-0.00
6144.00,223.68,-0.00
6145.00,223.68,-0.00
6146.00,223.68,-0.00
6147.00,223.68,0.00
6148.00,223.68,0.00
6149.00,223.68,0.00
6150.00,223.68,0.00
6151.00,223.68,0.00
6152.00,223.68,0.00
6153.00,223.68,0.00
